date,open,high,low,close,adj_close,volume
2024-07-11,1583.23,1595.22,1575.23,1587.08,1587.08,1848978
2024-07-12,1604.07,1604.07,1584.38,1596.47,1596.47,1003699
2024-07-15,1596.22,1604.22,1587.23,1601.42,1601.42,1753186
2024-07-16,1604.22,1614.21,1597.62,1608.77,1608.77,980434
2024-07-18,1605.22,1653.19,1592.27,1650.45,1650.45,2999670
2024-07-19,1651.2,1659.19,1634.2,1639.45,1639.45,1865129
2024-07-22,1624.21,1651.0,1622.26,1630.36,1630.36,784867
2024-07-23,1634.2,1647.15,1598.67,1618.06,1618.06,2718846
2024-07-24,1599.82,1611.12,1561.24,1578.48,1578.48,3675430
2024-07-25,1564.84,1581.88,1557.24,1571.18,1571.18,1694503
2024-07-26,1577.23,1591.97,1568.29,1585.68,1585.68,2768936
2024-07-29,1587.38,1624.21,1581.73,1616.36,1616.36,2217892
2024-07-30,1613.21,1669.09,1594.42,1641.85,1641.85,3703774
2024-07-31,1650.1,1655.44,1636.85,1650.85,1650.85,1324150
2024-08-01,1654.19,1658.19,1629.21,1634.0,1634.0,747329
2024-08-02,1619.21,1628.21,1602.22,1622.66,1622.66,1105569
2024-08-05,1589.23,1604.22,1561.24,1566.94,1566.94,2058076
2024-08-06,1574.38,1597.22,1556.34,1563.34,1563.34,1897942
2024-08-07,1583.33,1584.03,1562.89,1570.63,1570.63,1443063
2024-08-08,1561.69,1575.68,1531.8,1539.3,1539.3,1683534
2024-08-09,1559.14,1561.79,1544.75,1559.44,1559.44,1014828
2024-08-12,1556.24,1570.09,1547.35,1558.24,1558.24,1125254
2024-08-13,1553.24,1568.24,1536.3,1542.6,1542.6,1817066
2024-08-14,1544.25,1545.7,1526.06,1528.41,1528.41,1173504
2024-08-16,1538.25,1551.69,1522.51,1549.15,1549.15,1841887
2024-08-19,1563.14,1563.14,1544.3,1550.34,1550.34,940893
2024-08-20,1554.19,1624.11,1550.74,1601.32,1601.32,3149863
2024-08-21,1599.22,1628.01,1599.17,1620.16,1620.16,1966030
2024-08-22,1624.01,1629.21,1613.26,1624.91,1624.91,1325535
2024-08-23,1627.11,1644.15,1622.41,1639.1,1639.1,1114056
2024-08-26,1648.2,1687.18,1637.95,1685.38,1685.38,2446507
2024-08-27,1685.38,1728.16,1651.2,1718.16,1718.16,4205533
2024-08-28,1727.16,1734.16,1699.22,1712.67,1712.67,1444329
2024-08-29,1715.16,1771.14,1710.72,1754.8,1754.8,5508206
2024-08-30,1769.09,1792.63,1749.2,1782.18,1782.18,3865499
2024-09-02,1795.53,1861.09,1786.93,1839.65,1839.65,5442576
2024-09-03,1849.1,1870.04,1811.07,1864.69,1864.69,4429269
2024-09-04,1839.3,1878.78,1832.16,1870.99,1870.99,2634954
2024-09-05,1867.09,1873.79,1849.1,1864.04,1864.04,1441842
2024-09-06,1863.09,1897.08,1835.11,1856.25,1856.25,2970645
2024-09-09,1859.09,1872.84,1838.15,1859.54,1859.54,1576721
2024-09-10,1873.89,1873.89,1814.37,1823.61,1823.61,2155688
2024-09-11,1828.11,1852.9,1813.37,1832.26,1832.26,1492450
2024-09-12,1849.8,1859.09,1815.92,1853.95,1853.95,2040386
2024-09-13,1873.89,1905.97,1845.6,1893.53,1893.53,3078216
2024-09-16,1901.07,1920.06,1837.16,1856.7,1856.7,3180768
2024-09-17,1858.09,1875.94,1837.65,1847.8,1847.8,1920113
2024-09-18,1847.8,1896.08,1842.3,1887.28,1887.28,2960854
2024-09-19,1889.08,1901.07,1875.09,1889.48,1889.48,1821882
2024-09-20,1891.18,1923.56,1883.43,1915.87,1915.87,4225587
2024-09-23,1928.91,1933.06,1913.67,1919.02,1919.02,1118846
2024-09-24,1919.07,1922.66,1897.43,1903.72,1903.72,1461016
2024-09-25,1904.07,1937.86,1895.13,1927.56,1927.56,901659
2024-09-26,1939.06,1987.28,1929.21,1981.83,1981.83,2541200
2024-09-27,1975.89,2028.91,1965.34,2009.72,2009.72,3718693
2024-09-30,2009.72,2017.97,1967.34,1972.44,1972.44,1859917
2024-10-01,1972.04,2006.12,1968.09,1974.29,1974.29,1326900
2024-10-03,1960.05,1969.09,1895.58,1912.47,1912.47,1702709
2024-10-04,1912.37,1934.06,1864.34,1883.63,1883.63,2423416
2024-10-07,1883.63,1900.67,1867.89,1878.38,1878.38,1423722
2024-10-08,1872.29,1893.03,1832.21,1837.25,1837.25,1423384
2024-10-09,1848.1,1880.28,1834.66,1866.04,1866.04,1411255
2024-10-10,1873.89,1886.93,1859.09,1874.79,1874.79,1209065
2024-10-11,1875.04,1882.88,1854.2,1875.49,1875.49,516757
2024-10-14,1884.18,1884.18,1861.64,1866.29,1866.29,809881
2024-10-15,1872.69,1894.83,1841.1,1853.05,1853.05,2072690
2024-10-16,1854.1,1870.09,1846.35,1861.14,1861.14,850008
2024-10-17,1867.09,1868.54,1808.22,1814.92,1814.92,1115879
2024-10-18,1814.12,1832.41,1792.13,1819.01,1819.01,990257
2024-10-21,1821.11,1823.01,1753.1,1757.54,1757.54,1663903
2024-10-22,1757.69,1770.09,1715.31,1721.76,1721.76,3142294
2024-10-23,1726.71,1778.63,1726.71,1738.85,1738.85,2585058
2024-10-24,1739.2,1763.14,1717.81,1741.25,1741.25,1502718
2024-10-25,1741.25,1751.05,1697.27,1706.57,1706.57,875973
2024-10-28,1709.92,1737.0,1701.12,1729.61,1729.61,653158
2024-10-29,1724.31,1774.64,1702.17,1765.84,1765.84,1561586
2024-10-30,1765.84,1776.58,1739.35,1751.6,1751.6,826677
2024-10-31,1744.35,1754.15,1724.21,1749.9,1749.9,869480
2024-11-01,1761.14,1771.29,1745.45,1753.85,1753.85,134827
2024-11-04,1753.85,1757.14,1693.23,1711.67,1711.67,1294236
2024-11-05,1713.27,1743.45,1685.18,1734.8,1734.8,1646381
2024-11-06,1731.26,1758.84,1731.26,1747.85,1747.85,926170
2024-11-07,1744.15,1756.14,1704.22,1728.86,1728.86,855044
2024-11-08,1738.15,1742.65,1716.16,1738.9,1738.9,869560
2024-11-11,1726.71,1751.1,1712.22,1716.61,1716.61,696798
2024-11-12,1724.16,1732.11,1687.93,1690.93,1690.93,903492
2024-11-13,1689.18,1695.12,1656.64,1663.64,1663.64,668302
2024-11-14,1664.19,1672.74,1632.75,1639.0,1639.0,744472
2024-11-18,1633.2,1641.15,1609.22,1615.21,1615.21,1618700
2024-11-19,1622.16,1625.16,1579.78,1595.57,1595.57,2569730
2024-11-21,1595.22,1595.22,1564.49,1568.49,1568.49,984265
2024-11-22,1569.19,1605.22,1561.29,1600.07,1600.07,2082813
2024-11-25,1617.21,1638.0,1599.22,1604.12,1604.12,2191916
2024-11-26,1614.11,1614.11,1581.23,1593.62,1593.62,2483861
2024-11-27,1595.17,1607.82,1588.23,1599.27,1599.27,1335825
2024-11-28,1604.22,1609.27,1566.89,1574.28,1574.28,3458405
2024-11-29,1581.13,1587.18,1574.18,1579.18,1579.18,1998058
2024-12-02,1587.23,1603.02,1566.24,1595.87,1595.87,1423549
2024-12-03,1596.32,1609.12,1594.27,1606.32,1606.32,1045367
2024-12-04,1618.21,1631.46,1605.32,1627.31,1627.31,2271608
2024-12-05,1635.95,1653.29,1604.67,1643.3,1643.3,1706032
2024-12-06,1639.2,1649.15,1624.26,1634.4,1634.4,1049225
2024-12-09,1641.2,1646.75,1618.41,1636.25,1636.25,859106
2024-12-10,1643.95,1672.19,1636.3,1662.59,1662.59,1673974
2024-12-11,1666.29,1689.53,1648.2,1685.68,1685.68,2131913
2024-12-12,1684.18,1689.68,1673.78,1678.48,1678.48,1137744
2024-12-13,1666.29,1682.78,1634.2,1678.88,1678.88,1389802
2024-12-16,1674.18,1683.13,1659.59,1672.83,1672.83,797240
2024-12-17,1672.19,1672.84,1632.25,1642.35,1642.35,1045630
2024-12-18,1641.2,1646.6,1621.81,1629.96,1629.96,952592
2024-12-19,1616.01,1623.36,1582.28,1588.78,1588.78,1681562
